com.samsung.shealth.step_daily_trend,6221053,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
a1b00de0-8e3b-4899-8d6f-290bea2b8cd2.binning_data.json,2022-02-20 21:00:01.144,2022-02-20 21:00:01.144,com.sec.android.app.shealth,0,12105,1.984205,10651.7705,578.05,e7FCb+MfnB,com.sec.android.app.shealth,a1b00de0-8e3b-4899-8d6f-290bea2b8cd2,1645315200000,
40674425-138e-4103-8842-1316257603eb.binning_data.json,2022-03-03 21:03:27.601,2022-03-03 21:00:01.181,com.sec.android.app.shealth,0,6956,1.5296062,5510.02,280.53998,e7FCb+MfnB,com.sec.android.app.shealth,40674425-138e-4103-8842-1316257603eb,1646265600000,
bc591eca-275a-4cf6-a67e-82f61f5284ff.binning_data.json,2022-02-21 21:00:00.789,2022-02-21 21:00:00.789,com.sec.android.app.shealth,0,4241,1.9584867,3750.74,204.55,e7FCb+MfnB,com.sec.android.app.shealth,bc591eca-275a-4cf6-a67e-82f61f5284ff,1645401600000,
a4ee6230-ab04-4871-8586-40663d55a88b.binning_data.json,2022-02-28 20:59:14.263,2022-02-27 22:03:41.325,com.sec.android.app.shealth,-2,9692,1.5702965,7769.06,397.82,VfS0qUERdZ,com.sec.android.app.shealth,a4ee6230-ab04-4871-8586-40663d55a88b,1646006400000,
0a50f6db-74ba-4e59-b4f1-1f5104f5fe97.binning_data.json,2022-02-24 21:00:03.108,2022-02-24 21:00:03.108,com.sec.android.app.shealth,0,7550,1.7450197,6266.18,319.47998,e7FCb+MfnB,com.sec.android.app.shealth,0a50f6db-74ba-4e59-b4f1-1f5104f5fe97,1645660800000,
9abaa9ca-42d2-45cb-aa75-e42086f7518a.binning_data.json,2022-03-02 20:39:41.572,2022-03-01 21:02:05.068,com.sec.android.app.shealth,-2,7945,1.5429459,6290.67,319.19,VfS0qUERdZ,com.sec.android.app.shealth,9abaa9ca-42d2-45cb-aa75-e42086f7518a,1646179200000,
f386a022-4e7c-403a-ab27-44268e37aeba.binning_data.json,2022-02-26 20:54:22.396,2022-02-25 22:23:12.044,com.sec.android.app.shealth,-2,12657,1.5491529,10036.7,508.43997,VfS0qUERdZ,com.sec.android.app.shealth,f386a022-4e7c-403a-ab27-44268e37aeba,1645833600000,
263014c6-89b9-4e1d-bf66-0139fcf6fed0.binning_data.json,2022-03-04 21:00:01.951,2022-03-02 21:05:00.099,com.sec.android.app.shealth,-2,6956,1.5296062,5510.02,280.53998,VfS0qUERdZ,com.sec.android.app.shealth,263014c6-89b9-4e1d-bf66-0139fcf6fed0,1646265600000,
f4c44903-6bb9-4d0d-9ec2-de189a03647f.binning_data.json,2022-03-06 21:00:01.321,2022-03-06 21:00:01.321,com.sec.android.app.shealth,0,12513,1.602722,10037.38,508.97998,e7FCb+MfnB,com.sec.android.app.shealth,f4c44903-6bb9-4d0d-9ec2-de189a03647f,1646524800000,
98387bdb-186e-4010-899b-a6d19d1eedc9.binning_data.json,2022-03-01 21:00:02.199,2022-02-28 21:02:44.658,com.sec.android.app.shealth,-2,6946,1.5768151,5578.67,286.0,VfS0qUERdZ,com.sec.android.app.shealth,98387bdb-186e-4010-899b-a6d19d1eedc9,1646092800000,
3ffb25cf-82e3-4e8f-b44e-f8629adb4531.binning_data.json,2022-03-05 20:50:12.618,2022-03-04 22:00:33.337,com.sec.android.app.shealth,-2,13119,1.5177004,10348.65,524.63,VfS0qUERdZ,com.sec.android.app.shealth,3ffb25cf-82e3-4e8f-b44e-f8629adb4531,1646438400000,
6ec0321a-d90d-4688-89f9-99a4617abbbf.binning_data.json,2022-02-27 21:00:02.011,2022-02-27 21:00:02.011,com.sec.android.app.shealth,0,16021,1.5233952,12684.88,647.63995,e7FCb+MfnB,com.sec.android.app.shealth,6ec0321a-d90d-4688-89f9-99a4617abbbf,1645920000000,
e02c3967-5a1d-475a-b7cd-6ab70678ebac.binning_data.json,2022-03-06 20:29:23.610,2022-03-05 21:00:10.142,com.sec.android.app.shealth,-2,12513,1.602722,10037.38,508.97998,VfS0qUERdZ,com.sec.android.app.shealth,e02c3967-5a1d-475a-b7cd-6ab70678ebac,1646524800000,
de770c29-1c29-4db8-a987-cad8001e8dd0.binning_data.json,2022-03-09 21:00:01.953,2022-03-09 21:00:01.953,com.sec.android.app.shealth,0,16639,1.4430426,12978.7,669.56,e7FCb+MfnB,com.sec.android.app.shealth,de770c29-1c29-4db8-a987-cad8001e8dd0,1646784000000,
f22b0081-6bbb-49e3-92dd-0a1744ca76c2.binning_data.json,2022-02-23 21:00:01.728,2022-02-23 21:00:01.728,com.sec.android.app.shealth,0,2560,1.639292,2049.5698,102.99999,e7FCb+MfnB,com.sec.android.app.shealth,f22b0081-6bbb-49e3-92dd-0a1744ca76c2,1645574400000,
6bd7301c-ea51-4876-9caa-a6be35660ef2.binning_data.json,2022-03-04 21:00:01.307,2022-03-03 21:03:27.612,com.sec.android.app.shealth,0,13445,1.6044776,10828.53,549.45,e7FCb+MfnB,com.sec.android.app.shealth,6bd7301c-ea51-4876-9caa-a6be35660ef2,1646352000000,
5e8469b8-b975-455e-bc74-c2c0fb4b4ccb.binning_data.json,2022-03-09 19:27:24.979,2022-03-08 21:05:13.811,com.sec.android.app.shealth,-2,16639,1.4430426,12978.7,669.56,VfS0qUERdZ,com.sec.android.app.shealth,5e8469b8-b975-455e-bc74-c2c0fb4b4ccb,1646784000000,
29e47a49-a334-476b-9e32-ba309666eb11.binning_data.json,2022-03-08 20:17:17.968,2022-03-07 21:02:39.143,com.sec.android.app.shealth,-2,8461,1.5806265,6774.5103,344.01,VfS0qUERdZ,com.sec.android.app.shealth,29e47a49-a334-476b-9e32-ba309666eb11,1646697600000,
46015589-d75b-462c-af25-a0a95b39cee8.binning_data.json,2022-03-07 20:40:43.357,2022-03-06 21:17:00.422,com.sec.android.app.shealth,-2,25286,1.5313296,19964.09,1016.42993,VfS0qUERdZ,com.sec.android.app.shealth,46015589-d75b-462c-af25-a0a95b39cee8,1646611200000,
3afdc747-a9d9-47d4-ac87-95aa6e073c5d.binning_data.json,2022-03-02 21:00:01.407,2022-03-02 21:00:01.407,com.sec.android.app.shealth,0,7945,1.5429459,6290.67,319.19,e7FCb+MfnB,com.sec.android.app.shealth,3afdc747-a9d9-47d4-ac87-95aa6e073c5d,1646179200000,
14cd9485-444b-4305-a62d-f8d78779bd71.binning_data.json,2022-03-12 21:00:00.854,2022-03-12 21:00:00.854,com.sec.android.app.shealth,0,7170,1.5862093,5764.15,294.41998,e7FCb+MfnB,com.sec.android.app.shealth,14cd9485-444b-4305-a62d-f8d78779bd71,1647043200000,
dec8feb3-6fa2-468e-b0e7-6e5cf4aad099.binning_data.json,2022-02-26 21:00:01.286,2022-02-26 21:00:01.286,com.sec.android.app.shealth,0,12657,1.5491529,10036.7,508.43997,e7FCb+MfnB,com.sec.android.app.shealth,dec8feb3-6fa2-468e-b0e7-6e5cf4aad099,1645833600000,
9c27bcbb-5016-44d7-b8ef-811d03ec602d.binning_data.json,2022-03-12 21:00:01.562,2022-03-12 06:15:02.227,com.sec.android.app.shealth,-2,7170,1.5862093,5764.15,294.41998,VfS0qUERdZ,com.sec.android.app.shealth,9c27bcbb-5016-44d7-b8ef-811d03ec602d,1647043200000,
264f8c96-b8e1-4aae-97ed-8e65ee7a2f15.binning_data.json,2022-03-10 20:23:52.560,2022-03-10 07:51:45.527,com.sec.android.app.shealth,-2,7109,1.5011744,5611.05,287.21,VfS0qUERdZ,com.sec.android.app.shealth,264f8c96-b8e1-4aae-97ed-8e65ee7a2f15,1646870400000,
90bec38f-c2d0-4e68-834f-ad2dd58f41f3.binning_data.json,2022-03-15 21:00:03.975,2022-03-15 21:00:03.975,com.sec.android.app.shealth,0,8617,1.555491,6861.9897,349.00998,e7FCb+MfnB,com.sec.android.app.shealth,90bec38f-c2d0-4e68-834f-ad2dd58f41f3,1647302400000,
a4502a41-b329-4a48-be69-b3e4a77e7627.binning_data.json,2022-03-01 21:00:01.766,2022-03-01 21:00:01.766,com.sec.android.app.shealth,0,6946,1.5768151,5578.67,286.0,e7FCb+MfnB,com.sec.android.app.shealth,a4502a41-b329-4a48-be69-b3e4a77e7627,1646092800000,
dbaf1467-d579-4660-a9c7-0428a0f8acb5.binning_data.json,2022-03-11 21:00:01.280,2022-03-10 22:04:48.056,com.sec.android.app.shealth,-2,14252,1.4981673,11169.19,570.08997,VfS0qUERdZ,com.sec.android.app.shealth,dbaf1467-d579-4660-a9c7-0428a0f8acb5,1646956800000,
5fd9dcd6-e370-49c6-b5c0-829a723fb5f5.binning_data.json,2022-03-05 21:00:00.932,2022-03-05 21:00:00.932,com.sec.android.app.shealth,0,13119,1.5177004,10348.65,524.63,e7FCb+MfnB,com.sec.android.app.shealth,5fd9dcd6-e370-49c6-b5c0-829a723fb5f5,1646438400000,
2e97b155-fc8f-449e-bb0f-4d5484eca883.binning_data.json,2022-03-15 19:52:11.321,2022-03-14 21:52:14.069,com.sec.android.app.shealth,-2,8617,1.555491,6861.9897,349.00998,VfS0qUERdZ,com.sec.android.app.shealth,2e97b155-fc8f-449e-bb0f-4d5484eca883,1647302400000,
dbf0919b-96d1-402b-b2e9-e306a4f234e4.binning_data.json,2022-03-14 21:00:04.081,2022-03-12 21:00:23.223,com.sec.android.app.shealth,-2,8406,1.4979099,6638.26,339.79,VfS0qUERdZ,com.sec.android.app.shealth,dbf0919b-96d1-402b-b2e9-e306a4f234e4,1647129600000,
1977de50-f411-42d0-ae27-3a8ae955c0a5.binning_data.json,2022-03-04 20:55:52.843,2022-03-03 21:03:27.837,com.sec.android.app.shealth,-2,13445,1.6044776,10828.53,549.45,VfS0qUERdZ,com.sec.android.app.shealth,1977de50-f411-42d0-ae27-3a8ae955c0a5,1646352000000,
6ebcc111-1e47-4b16-a104-5f1630035756.binning_data.json,2022-03-18 21:00:01.070,2022-03-18 21:00:01.070,com.sec.android.app.shealth,0,7887,1.5510451,6232.8,315.86,e7FCb+MfnB,com.sec.android.app.shealth,6ebcc111-1e47-4b16-a104-5f1630035756,1647561600000,
8bd61a22-9580-4a36-8a58-dee59251872d.binning_data.json,2022-03-08 21:00:08.929,2022-03-08 21:00:08.929,com.sec.android.app.shealth,0,8461,1.5806265,6774.5103,344.01,e7FCb+MfnB,com.sec.android.app.shealth,8bd61a22-9580-4a36-8a58-dee59251872d,1646697600000,
c2142186-1d99-43ea-9525-02860a941c4f.binning_data.json,2022-03-18 20:59:59.800,2022-03-18 05:35:01.414,com.sec.android.app.shealth,-2,7887,1.5510451,6232.8,315.86,VfS0qUERdZ,com.sec.android.app.shealth,c2142186-1d99-43ea-9525-02860a941c4f,1647561600000,
13fd203c-495f-4dc0-a057-0273d4126332.binning_data.json,2022-03-16 20:49:45.755,2022-03-15 21:49:47.193,com.sec.android.app.shealth,-2,16156,1.536778,12837.13,656.57996,VfS0qUERdZ,com.sec.android.app.shealth,13fd203c-495f-4dc0-a057-0273d4126332,1647388800000,
51cb86c4-8df3-4f58-b80a-e15c7a9768eb.binning_data.json,2022-03-21 21:00:01.089,2022-03-21 21:00:01.089,com.sec.android.app.shealth,0,18407,1.4911468,14411.3,741.00995,e7FCb+MfnB,com.sec.android.app.shealth,51cb86c4-8df3-4f58-b80a-e15c7a9768eb,1647820800000,
27d3b1f1-575d-455a-a050-38c2146c5b38.binning_data.json,2022-03-14 21:00:03.172,2022-03-13 21:00:09.490,com.sec.android.app.shealth,0,16983,1.5053793,13396.49,685.0,e7FCb+MfnB,com.sec.android.app.shealth,27d3b1f1-575d-455a-a050-38c2146c5b38,1647216000000,
79fa2e2a-f751-4954-a0ae-83ea8b0658a6.binning_data.json,2022-03-21 20:31:11.990,2022-03-20 21:14:26.953,com.sec.android.app.shealth,-2,18407,1.4911468,14411.3,741.00995,VfS0qUERdZ,com.sec.android.app.shealth,79fa2e2a-f751-4954-a0ae-83ea8b0658a6,1647820800000,
9d4dcf50-076d-4d09-9621-09d86f6b4592.binning_data.json,2022-03-11 21:00:00.804,2022-03-11 21:00:00.804,com.sec.android.app.shealth,0,14252,1.4981673,11169.19,570.08997,e7FCb+MfnB,com.sec.android.app.shealth,9d4dcf50-076d-4d09-9621-09d86f6b4592,1646956800000,
5248edff-1e9d-44b2-839d-acf08a3ccc63.binning_data.json,2022-03-07 21:00:01.380,2022-03-07 21:00:01.380,com.sec.android.app.shealth,0,25286,1.5313296,19964.09,1016.42993,e7FCb+MfnB,com.sec.android.app.shealth,5248edff-1e9d-44b2-839d-acf08a3ccc63,1646611200000,
28c78033-8bdf-423a-90c4-ee4b5333a624.binning_data.json,2022-03-19 20:39:31.841,2022-03-18 21:07:52.413,com.sec.android.app.shealth,-2,14690,1.5169243,11578.029,593.74,VfS0qUERdZ,com.sec.android.app.shealth,28c78033-8bdf-423a-90c4-ee4b5333a624,1647648000000,
546c6fe2-3af5-4585-8510-e3a4a3b22c92.binning_data.json,2022-03-24 21:00:01.399,2022-03-24 21:00:01.399,com.sec.android.app.shealth,0,13329,1.5520967,10528.17,537.82996,e7FCb+MfnB,com.sec.android.app.shealth,546c6fe2-3af5-4585-8510-e3a4a3b22c92,1648080000000,
18e228b5-5769-4fdc-96c0-05293673bb64.binning_data.json,2022-03-17 19:43:07.148,2022-03-17 07:42:08.031,com.sec.android.app.shealth,-2,11787,1.5300468,9285.3,472.07,VfS0qUERdZ,com.sec.android.app.shealth,18e228b5-5769-4fdc-96c0-05293673bb64,1647475200000,
7a658a79-7abe-44b9-89c9-2c2184c7766e.binning_data.json,2022-03-14 20:53:47.892,2022-03-13 21:00:09.678,com.sec.android.app.shealth,-2,16983,1.5053793,13396.49,685.0,VfS0qUERdZ,com.sec.android.app.shealth,7a658a79-7abe-44b9-89c9-2c2184c7766e,1647216000000,
def6d3f0-0fd9-432c-84a4-998a4e167cae.binning_data.json,2022-03-10 21:00:01.169,2022-03-10 21:00:01.169,com.sec.android.app.shealth,0,7109,1.5011744,5611.05,287.21,e7FCb+MfnB,com.sec.android.app.shealth,def6d3f0-0fd9-432c-84a4-998a4e167cae,1646870400000,
fbd021bd-a9ba-40b5-ae16-6fd7dc5d6464.binning_data.json,2022-03-27 21:00:01.094,2022-03-27 21:00:01.094,com.sec.android.app.shealth,0,26179,1.5544121,20586.12,1048.59,e7FCb+MfnB,com.sec.android.app.shealth,fbd021bd-a9ba-40b5-ae16-6fd7dc5d6464,1648339200000,
110dc895-baa3-408b-a22a-ba0a962d54ff.binning_data.json,2022-03-24 20:12:56.068,2022-03-23 21:31:43.485,com.sec.android.app.shealth,-2,13329,1.5520967,10528.17,537.82996,VfS0qUERdZ,com.sec.android.app.shealth,110dc895-baa3-408b-a22a-ba0a962d54ff,1648080000000,
a82439d4-e72c-450a-9faa-32304ed132c4.binning_data.json,2022-03-13 21:00:09.489,2022-03-13 21:00:01.276,com.sec.android.app.shealth,0,8406,1.4979099,6638.26,339.79,e7FCb+MfnB,com.sec.android.app.shealth,a82439d4-e72c-450a-9faa-32304ed132c4,1647129600000,
84930493-0da2-4c6f-95af-e2aca8b37e6f.binning_data.json,2022-03-22 20:52:46.213,2022-03-21 21:00:56.853,com.sec.android.app.shealth,-2,20550,1.3894374,15895.29,825.25,VfS0qUERdZ,com.sec.android.app.shealth,84930493-0da2-4c6f-95af-e2aca8b37e6f,1647907200000,
ffb7db58-7ce7-4d4e-907a-936940da3bb8.binning_data.json,2022-03-20 19:57:51.622,2022-03-20 02:12:31.894,com.sec.android.app.shealth,-2,21012,1.4120972,16220.79,841.14996,VfS0qUERdZ,com.sec.android.app.shealth,ffb7db58-7ce7-4d4e-907a-936940da3bb8,1647734400000,
e8424bad-f940-4423-b4a9-695a94635fc5.binning_data.json,2022-03-17 21:00:01.182,2022-03-17 21:00:01.182,com.sec.android.app.shealth,0,11787,1.5300468,9285.3,472.07,e7FCb+MfnB,com.sec.android.app.shealth,e8424bad-f940-4423-b4a9-695a94635fc5,1647475200000,
07927a2d-24b7-4853-a5dd-229ec7d23238.binning_data.json,2022-03-30 21:00:01.270,2022-03-30 21:00:01.270,com.sec.android.app.shealth,0,13302,1.5248593,10455.75,534.08997,e7FCb+MfnB,com.sec.android.app.shealth,07927a2d-24b7-4853-a5dd-229ec7d23238,1648598400000,
6d1e1c50-7c3a-4968-9a4a-4595da84d9c8.binning_data.json,2022-03-27 18:45:30.228,2022-03-26 21:15:02.353,com.sec.android.app.shealth,-2,26179,1.5544121,20586.12,1048.59,VfS0qUERdZ,com.sec.android.app.shealth,6d1e1c50-7c3a-4968-9a4a-4595da84d9c8,1648339200000,
175259ba-b2d6-4545-b608-20ab23946304.binning_data.json,2022-03-25 20:55:03.431,2022-03-24 21:43:36.447,com.sec.android.app.shealth,-2,10571,1.5596832,8370.21,427.44998,VfS0qUERdZ,com.sec.android.app.shealth,175259ba-b2d6-4545-b608-20ab23946304,1648166400000,
51881f25-5d01-4810-bcd1-7742a7bfaccd.binning_data.json,2022-03-20 21:00:01.209,2022-03-20 21:00:01.209,com.sec.android.app.shealth,0,21012,1.4120972,16220.79,841.14996,e7FCb+MfnB,com.sec.android.app.shealth,51881f25-5d01-4810-bcd1-7742a7bfaccd,1647734400000,
050ba18d-f851-467a-a4fe-b097ae90c3a9.binning_data.json,2022-04-02 21:00:30.499,2022-04-02 21:00:01.336,com.sec.android.app.shealth,0,18655,1.606724,14889.749,755.6099,e7FCb+MfnB,com.sec.android.app.shealth,050ba18d-f851-467a-a4fe-b097ae90c3a9,1648857600000,
48d73249-ed4c-49fd-b33d-532d2e2742c1.binning_data.json,2022-03-16 21:00:00.823,2022-03-16 21:00:00.823,com.sec.android.app.shealth,0,16156,1.536778,12837.13,656.57996,e7FCb+MfnB,com.sec.android.app.shealth,48d73249-ed4c-49fd-b33d-532d2e2742c1,1647388800000,
1b412f76-e712-45e4-a7a6-64c41bfba9e9.binning_data.json,2022-03-23 19:15:02.433,2022-03-22 21:40:43.698,com.sec.android.app.shealth,-2,16295,1.5146468,12790.779,656.29,VfS0qUERdZ,com.sec.android.app.shealth,1b412f76-e712-45e4-a7a6-64c41bfba9e9,1647993600000,
d47d5264-a13f-4113-9714-eb5f34498927.binning_data.json,2022-04-05 21:15:06.432,2022-04-05 21:00:01.367,com.sec.android.app.shealth,0,27493,1.4666483,21410.879,1101.7399,e7FCb+MfnB,com.sec.android.app.shealth,d47d5264-a13f-4113-9714-eb5f34498927,1649116800000,
2c084ad2-2cbe-4fcb-bc47-9b6dcfe11923.binning_data.json,2022-03-30 19:55:09.865,2022-03-29 21:45:02.987,com.sec.android.app.shealth,-2,13302,1.5248593,10455.75,534.08997,VfS0qUERdZ,com.sec.android.app.shealth,2c084ad2-2cbe-4fcb-bc47-9b6dcfe11923,1648598400000,
ac86827f-5b94-4137-80a2-1b1148f69d76.binning_data.json,2022-03-19 21:00:01.886,2022-03-19 21:00:01.886,com.sec.android.app.shealth,0,14690,1.5169243,11578.029,593.74,e7FCb+MfnB,com.sec.android.app.shealth,ac86827f-5b94-4137-80a2-1b1148f69d76,1647648000000,
5c5bfb32-c213-4313-80d4-6ebe739d6604.binning_data.json,2022-03-28 20:01:20.446,2022-03-27 21:12:55.561,com.sec.android.app.shealth,-2,26838,1.5163122,21051.26,1080.39,VfS0qUERdZ,com.sec.android.app.shealth,5c5bfb32-c213-4313-80d4-6ebe739d6604,1648425600000,
9cb785f6-0593-47e5-a72a-351c22b4f316.binning_data.json,2022-03-26 18:11:32.309,2022-03-26 07:00:08.439,com.sec.android.app.shealth,-2,13077,1.6120373,10364.739,523.23,VfS0qUERdZ,com.sec.android.app.shealth,9cb785f6-0593-47e5-a72a-351c22b4f316,1648252800000,
ee949f34-bd35-4315-8397-f7fd936907a1.binning_data.json,2022-03-23 21:00:01.260,2022-03-23 21:00:01.260,com.sec.android.app.shealth,0,16295,1.5146468,12790.779,656.29,e7FCb+MfnB,com.sec.android.app.shealth,ee949f34-bd35-4315-8397-f7fd936907a1,1647993600000,
b27ae028-b6db-4821-800e-f148eb0221ae.binning_data.json,2022-04-08 20:08:33.128,2022-04-07 21:01:18.428,com.sec.android.app.shealth,-2,14460,1.5873638,11630.91,591.62,VfS0qUERdZ,com.sec.android.app.shealth,b27ae028-b6db-4821-800e-f148eb0221ae,1649376000000,
054d182f-dbbb-4f3f-9322-45a924b89244.binning_data.json,2022-03-22 21:00:01.460,2022-03-22 21:00:01.460,com.sec.android.app.shealth,0,20550,1.3894374,15895.29,825.25,e7FCb+MfnB,com.sec.android.app.shealth,054d182f-dbbb-4f3f-9322-45a924b89244,1647907200000,
8e9dcd8f-b98e-4cd2-8497-5ad809309c48.binning_data.json,2022-03-26 21:00:01.449,2022-03-26 21:00:01.449,com.sec.android.app.shealth,0,13077,1.6120373,10364.739,523.23,e7FCb+MfnB,com.sec.android.app.shealth,8e9dcd8f-b98e-4cd2-8497-5ad809309c48,1648252800000,
785fac39-45d0-47cd-925d-1c54839919f7.binning_data.json,2022-03-29 19:55:40.430,2022-03-28 21:03:25.337,com.sec.android.app.shealth,-2,10537,1.5186304,8318.539,426.86,VfS0qUERdZ,com.sec.android.app.shealth,785fac39-45d0-47cd-925d-1c54839919f7,1648512000000,
b490deaf-150c-4e1d-9dd4-38c96a244c50.binning_data.json,2022-04-02 21:00:31.405,2022-04-01 21:26:04.229,com.sec.android.app.shealth,-2,18655,1.606724,14889.749,755.6099,VfS0qUERdZ,com.sec.android.app.shealth,b490deaf-150c-4e1d-9dd4-38c96a244c50,1648857600000,
a0952b10-d09a-4a4f-ada3-91f731c5c014.binning_data.json,2022-04-01 21:00:01.898,2022-03-30 21:36:58.786,com.sec.android.app.shealth,-2,14511,1.5494368,11460.509,584.99994,VfS0qUERdZ,com.sec.android.app.shealth,a0952b10-d09a-4a4f-ada3-91f731c5c014,1648684800000,
8833c47d-27fd-46e8-9ffb-f3760ca11098.binning_data.json,2022-03-25 21:00:01.041,2022-03-25 21:00:01.041,com.sec.android.app.shealth,0,10571,1.5596832,8370.21,427.44998,e7FCb+MfnB,com.sec.android.app.shealth,8833c47d-27fd-46e8-9ffb-f3760ca11098,1648166400000,
3b930929-41d6-45eb-ab86-d115bc3a12aa.binning_data.json,2022-03-29 21:00:01.249,2022-03-29 21:00:01.249,com.sec.android.app.shealth,0,10537,1.5186304,8318.539,426.86,e7FCb+MfnB,com.sec.android.app.shealth,3b930929-41d6-45eb-ab86-d115bc3a12aa,1648512000000,
14d82d2b-96e9-41da-ad87-15ff06d2903b.binning_data.json,2022-04-03 21:00:13.914,2022-04-02 21:00:30.475,com.sec.android.app.shealth,0,17661,1.5515699,13939.409,710.17,e7FCb+MfnB,com.sec.android.app.shealth,14d82d2b-96e9-41da-ad87-15ff06d2903b,1648944000000,
a0f19bc3-b491-48ce-8f4f-ae624c024bb7.binning_data.json,2022-04-11 21:03:22.198,2022-04-11 21:00:01.298,com.sec.android.app.shealth,0,19734,1.5097128,15505.87,798.42,e7FCb+MfnB,com.sec.android.app.shealth,a0f19bc3-b491-48ce-8f4f-ae624c024bb7,1649635200000,
1a67d792-9cc3-4915-a83f-a88354f81082.binning_data.json,2022-04-01 21:00:01.283,2022-03-31 21:06:33.033,com.sec.android.app.shealth,0,8631,1.538486,6815.52,348.18,e7FCb+MfnB,com.sec.android.app.shealth,1a67d792-9cc3-4915-a83f-a88354f81082,1648771200000,
b0650832-2516-4dcf-b82b-4737b49d7abe.binning_data.json,2022-04-01 20:22:46.436,2022-03-31 21:06:33.334,com.sec.android.app.shealth,-2,8631,1.538486,6815.52,348.18,VfS0qUERdZ,com.sec.android.app.shealth,b0650832-2516-4dcf-b82b-4737b49d7abe,1648771200000,
03513b0a-2e27-4846-9015-e2a1e1ef06c1.binning_data.json,2022-04-06 21:00:02.005,2022-04-04 21:31:16.013,com.sec.android.app.shealth,-2,27493,1.4666483,21410.879,1101.7399,VfS0qUERdZ,com.sec.android.app.shealth,03513b0a-2e27-4846-9015-e2a1e1ef06c1,1649116800000,
7841be22-12c6-4e06-8331-d93f2880d974.binning_data.json,2022-04-04 20:09:53.352,2022-04-04 00:01:45.021,com.sec.android.app.shealth,-2,10748,1.5750729,8575.09,438.00998,VfS0qUERdZ,com.sec.android.app.shealth,7841be22-12c6-4e06-8331-d93f2880d974,1649030400000,
1bb95752-7d12-44be-a7d7-10f11f488d16.binning_data.json,2022-03-28 21:00:01.365,2022-03-28 21:00:01.365,com.sec.android.app.shealth,0,26838,1.5163122,21051.26,1080.39,e7FCb+MfnB,com.sec.android.app.shealth,1bb95752-7d12-44be-a7d7-10f11f488d16,1648425600000,
bba3b46f-51f6-4f3e-b837-72b60e82d876.binning_data.json,2022-04-14 21:00:03.884,2022-04-14 21:00:03.884,com.sec.android.app.shealth,0,3914,1.5562873,3131.87,158.37,e7FCb+MfnB,com.sec.android.app.shealth,bba3b46f-51f6-4f3e-b837-72b60e82d876,1649894400000,
1b6ce907-5269-48a1-823f-a6524320ecf8.binning_data.json,2022-04-06 19:20:09.887,2022-04-05 21:19:52.874,com.sec.android.app.shealth,-2,13035,1.5479856,10298.019,526.1699,VfS0qUERdZ,com.sec.android.app.shealth,1b6ce907-5269-48a1-823f-a6524320ecf8,1649203200000,
b979fb73-b017-4afb-8a81-771f43ee1c49.binning_data.json,2022-04-08 21:00:01.167,2022-04-07 21:01:18.120,com.sec.android.app.shealth,0,14460,1.5873638,11630.91,591.62,e7FCb+MfnB,com.sec.android.app.shealth,b979fb73-b017-4afb-8a81-771f43ee1c49,1649376000000,
c56bc40e-272a-4e67-a834-4c62380f687e.binning_data.json,2022-04-04 21:00:00.748,2022-04-04 21:00:00.748,com.sec.android.app.shealth,0,10748,1.5750729,8575.09,438.00998,e7FCb+MfnB,com.sec.android.app.shealth,c56bc40e-272a-4e67-a834-4c62380f687e,1649030400000,
6415e0a6-a992-4be6-be0f-93f217adb4ed.binning_data.json,2022-04-08 21:00:01.804,2022-04-06 21:28:49.711,com.sec.android.app.shealth,-2,14389,1.5206746,11414.25,590.75995,VfS0qUERdZ,com.sec.android.app.shealth,6415e0a6-a992-4be6-be0f-93f217adb4ed,1649289600000,
eb03b96d-c22f-4143-8de3-99308ad24b75.binning_data.json,2022-04-17 21:00:02.905,2022-04-17 21:00:02.905,com.sec.android.app.shealth,0,13328,1.4978327,10487.03,538.85,e7FCb+MfnB,com.sec.android.app.shealth,eb03b96d-c22f-4143-8de3-99308ad24b75,1650153600000,
d9455c2d-1e99-41ea-aa33-a8b1d23959d8.binning_data.json,2022-03-31 21:06:33.037,2022-03-31 21:00:50.651,com.sec.android.app.shealth,0,14511,1.5494368,11460.509,584.99994,e7FCb+MfnB,com.sec.android.app.shealth,d9455c2d-1e99-41ea-aa33-a8b1d23959d8,1648684800000,
6a2f3775-ee10-4b0d-8c60-6a666a046163.binning_data.json,2022-04-12 21:00:01.892,2022-04-10 22:05:01.068,com.sec.android.app.shealth,-2,19734,1.5097128,15505.87,798.42,VfS0qUERdZ,com.sec.android.app.shealth,6a2f3775-ee10-4b0d-8c60-6a666a046163,1649635200000,
ba0d5d79-34a7-4ac9-89d4-0f870a832a03.binning_data.json,2022-04-07 21:01:18.129,2022-04-07 21:00:01.337,com.sec.android.app.shealth,0,14389,1.5206746,11414.25,590.75995,e7FCb+MfnB,com.sec.android.app.shealth,ba0d5d79-34a7-4ac9-89d4-0f870a832a03,1649289600000,
c37ab701-70c3-4ab7-aad1-cbe4000c467d.binning_data.json,2022-04-03 20:18:11.930,2022-04-02 21:00:30.591,com.sec.android.app.shealth,-2,17661,1.5515699,13939.409,710.17,VfS0qUERdZ,com.sec.android.app.shealth,c37ab701-70c3-4ab7-aad1-cbe4000c467d,1648944000000,
