com.samsung.shealth.calories_burned.details,6221053,2
active_calories_goal,version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,4788820b-5086-417b-8acb-1644d5db2194.extra_data.json,0.0,8562460,1530.4885,2022-08-04 21:00:02.391,2022-08-03 21:00:01.004,760.147,e7FCb+MfnB,com.sec.android.app.shealth,4788820b-5086-417b-8acb-1644d5db2194,1659571200000,
,,0a843b28-a7aa-4bd9-aeb5-3eb478759bbd.extra_data.json,0.0,7480674,1551.7594,2022-05-02 21:00:00.734,2022-05-01 21:00:00.790,687.4489,e7FCb+MfnB,com.sec.android.app.shealth,0a843b28-a7aa-4bd9-aeb5-3eb478759bbd,1651449600000,
,,e80f763f-6f3e-48b3-9a54-b10315805adc.extra_data.json,0.0,8619188,1529.3733,2022-05-07 21:00:00.898,2022-05-06 21:00:00.634,900.1145,e7FCb+MfnB,com.sec.android.app.shealth,e80f763f-6f3e-48b3-9a54-b10315805adc,1651881600000,
,,5ceaf516-470c-4094-a7f1-7570a3819007.extra_data.json,0.0,10774933,1486.9856,2022-08-10 21:00:03.335,2022-08-09 21:00:00.884,824.5701,e7FCb+MfnB,com.sec.android.app.shealth,5ceaf516-470c-4094-a7f1-7570a3819007,1660089600000,
,,104d8bb1-bddf-4aff-b9f5-f819b2eea577.extra_data.json,0.0,6242783,1576.0995,2022-05-13 21:00:00.801,2022-05-12 21:00:00.639,419.4934,e7FCb+MfnB,com.sec.android.app.shealth,104d8bb1-bddf-4aff-b9f5-f819b2eea577,1652400000000,
,,88507042-5a19-4ace-b72f-d82e18aeb630.extra_data.json,0.0,8434322,1533.0082,2022-05-08 21:00:01.108,2022-05-07 21:00:00.565,965.6623,e7FCb+MfnB,com.sec.android.app.shealth,88507042-5a19-4ace-b72f-d82e18aeb630,1651968000000,
,,4cde7d9b-7e25-4d55-86bb-c420885dfc17.extra_data.json,0.0,4108967,1618.0558,2022-05-19 21:00:01.000,2022-05-18 21:00:00.536,284.25198,e7FCb+MfnB,com.sec.android.app.shealth,4cde7d9b-7e25-4d55-86bb-c420885dfc17,1652918400000,
,,cf572699-df92-4a72-b0e6-44f78f106c35.extra_data.json,0.0,9488747,1512.2754,2022-08-16 21:00:02.499,2022-08-15 21:00:00.688,897.8501,e7FCb+MfnB,com.sec.android.app.shealth,cf572699-df92-4a72-b0e6-44f78f106c35,1660608000000,
,,4e64a24f-183b-41b2-9fe7-21f62fef8baa.extra_data.json,0.0,11131068,1479.983,2022-05-14 21:00:00.737,2022-05-13 21:00:00.416,789.7771,e7FCb+MfnB,com.sec.android.app.shealth,4e64a24f-183b-41b2-9fe7-21f62fef8baa,1652486400000,
,,ab98b749-f2a1-4c05-a973-0a091675dfc3.extra_data.json,0.0,12059766,1461.7224,2022-05-25 21:00:00.792,2022-05-24 21:00:03.232,859.37866,e7FCb+MfnB,com.sec.android.app.shealth,ab98b749-f2a1-4c05-a973-0a091675dfc3,1653436800000,
,,d4e4d4a4-8819-4f28-a33a-769e30b9976f.extra_data.json,0.0,12026560,1462.3754,2022-05-20 21:00:00.753,2022-05-19 21:00:00.566,834.3499,e7FCb+MfnB,com.sec.android.app.shealth,d4e4d4a4-8819-4f28-a33a-769e30b9976f,1653004800000,
,,ce6d9878-f615-4250-80c7-e2a30fe18cb8.extra_data.json,0.0,11870683,1465.4404,2022-05-31 21:00:00.454,2022-05-30 21:00:00.537,915.7001,e7FCb+MfnB,com.sec.android.app.shealth,ce6d9878-f615-4250-80c7-e2a30fe18cb8,1653955200000,
,,553f24f0-d043-47f2-8cbc-7ccd1bcbe382.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.817,2022-01-15 10:11:21.817,0.0,e7FCb+MfnB,com.sec.android.app.shealth,553f24f0-d043-47f2-8cbc-7ccd1bcbe382,1640044800000,
,,63083cee-134c-492b-89df-9a428fa57e61.extra_data.json,0.0,11078937,1481.0082,2022-06-06 21:00:00.958,2022-06-05 21:00:00.769,749.19116,e7FCb+MfnB,com.sec.android.app.shealth,63083cee-134c-492b-89df-9a428fa57e61,1654473600000,
,,41df6031-3b94-428f-9625-5c403d956310.extra_data.json,0.0,9353587,1514.9331,2022-05-26 21:00:00.967,2022-05-25 21:00:00.510,633.9425,e7FCb+MfnB,com.sec.android.app.shealth,41df6031-3b94-428f-9625-5c403d956310,1653523200000,
,,929e65d1-44ff-4844-a1fa-eca68d5fde0b.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.900,2022-01-15 10:11:21.900,0.0,e7FCb+MfnB,com.sec.android.app.shealth,929e65d1-44ff-4844-a1fa-eca68d5fde0b,1640563200000,
,,72cddbe5-1302-4c48-a31c-3ee9d1dced1a.extra_data.json,0.0,6995836,1561.2925,2022-06-12 21:00:01.138,2022-06-11 21:00:00.348,730.2422,e7FCb+MfnB,com.sec.android.app.shealth,72cddbe5-1302-4c48-a31c-3ee9d1dced1a,1654992000000,
,,975df483-334a-4f97-a064-93008848de5e.extra_data.json,0.0,11239520,1477.8506,2022-06-01 21:04:02.669,2022-05-31 21:00:00.337,820.87134,e7FCb+MfnB,com.sec.android.app.shealth,975df483-334a-4f97-a064-93008848de5e,1654041600000,
,,296a339a-1ebf-457f-a437-66ee707abc4c.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.978,2022-01-15 10:11:21.978,0.0,e7FCb+MfnB,com.sec.android.app.shealth,296a339a-1ebf-457f-a437-66ee707abc4c,1641081600000,
,,892fdef2-8ec9-4c18-9d6c-c0cb406083d6.extra_data.json,0.0,11787606,1467.0739,2022-06-18 21:00:01.285,2022-06-17 21:00:01.779,1140.7568,e7FCb+MfnB,com.sec.android.app.shealth,892fdef2-8ec9-4c18-9d6c-c0cb406083d6,1655510400000,
,,c8700bab-b0fe-4f73-893e-6779879fe3b0.extra_data.json,0.0,12532699,1452.4235,2022-06-07 21:00:02.575,2022-06-06 21:00:00.748,871.6228,e7FCb+MfnB,com.sec.android.app.shealth,c8700bab-b0fe-4f73-893e-6779879fe3b0,1654560000000,
,,54802433-55ae-45d3-be2d-d5a366254d1d.extra_data.json,0.0,7754807,1546.3691,2022-06-24 21:00:01.321,2022-06-23 21:00:00.663,595.1125,e7FCb+MfnB,com.sec.android.app.shealth,54802433-55ae-45d3-be2d-d5a366254d1d,1656028800000,
,,9cd4af67-a475-4460-9ac8-89b0cd61300f.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:22.038,2022-01-15 10:11:22.038,0.0,e7FCb+MfnB,com.sec.android.app.shealth,9cd4af67-a475-4460-9ac8-89b0cd61300f,1641600000000,
,,b6124328-a108-4a20-ae22-64e0b2cf4b34.extra_data.json,0.0,6641899,1568.2518,2022-06-13 21:00:01.375,2022-06-12 21:00:00.501,678.6098,e7FCb+MfnB,com.sec.android.app.shealth,b6124328-a108-4a20-ae22-64e0b2cf4b34,1655078400000,
,,7833ca13-b3bc-48d2-88fb-f7ecedf1be49.extra_data.json,0.0,6598474,1569.1057,2022-06-30 21:00:02.560,2022-06-29 21:00:00.435,556.20087,e7FCb+MfnB,com.sec.android.app.shealth,7833ca13-b3bc-48d2-88fb-f7ecedf1be49,1656547200000,
,,3d3264a4-e1bd-4b9a-921a-7f8b303de537.extra_data.json,0.0,0,1698.8489,2022-02-08 15:29:02.368,2022-01-15 10:11:22.115,0.0,e7FCb+MfnB,com.sec.android.app.shealth,3d3264a4-e1bd-4b9a-921a-7f8b303de537,1642118400000,
,,fb3a490b-8fa5-4231-9211-5de6dc1907f9.extra_data.json,0.0,6745959,1566.2057,2022-06-19 21:00:05.787,2022-06-18 21:00:00.597,637.98376,e7FCb+MfnB,com.sec.android.app.shealth,fb3a490b-8fa5-4231-9211-5de6dc1907f9,1655596800000,
,,f1d12dc5-ae40-42f4-8509-03a5cc9bdfdf.extra_data.json,0.0,11051031,1481.5568,2022-07-06 21:00:03.042,2022-07-05 21:00:00.411,871.99536,e7FCb+MfnB,com.sec.android.app.shealth,f1d12dc5-ae40-42f4-8509-03a5cc9bdfdf,1657065600000,
,,4f675d3a-c2fe-4a88-92d7-b91154be0f45.extra_data.json,0.0,10618079,1490.0698,2022-01-21 21:00:01.111,2022-01-20 21:00:00.534,746.15393,e7FCb+MfnB,com.sec.android.app.shealth,4f675d3a-c2fe-4a88-92d7-b91154be0f45,1642723200000,
,,39be7114-8b86-4462-a805-ed51e5a0e796.extra_data.json,0.0,6150152,1577.9209,2022-01-27 21:00:00.652,2022-01-26 21:00:00.491,600.1177,e7FCb+MfnB,com.sec.android.app.shealth,39be7114-8b86-4462-a805-ed51e5a0e796,1643241600000,
,,0c687035-ceec-429a-9c9d-5e784d07ad2d.extra_data.json,0.0,6756957,1565.9894,2022-07-12 21:00:04.006,2022-07-11 21:00:00.600,554.1645,e7FCb+MfnB,com.sec.android.app.shealth,0c687035-ceec-429a-9c9d-5e784d07ad2d,1657584000000,
,,4b19e0f2-348c-47bc-b2ec-18ef890170a8.extra_data.json,0.0,11082093,1480.946,2022-06-25 21:00:01.690,2022-06-24 21:00:00.541,934.0425,e7FCb+MfnB,com.sec.android.app.shealth,4b19e0f2-348c-47bc-b2ec-18ef890170a8,1656115200000,
,,bb0d720d-a11b-4632-aff9-30f62d1e8dd1.extra_data.json,0.0,780645,1683.4993,2022-02-02 21:00:00.941,2022-02-01 21:00:01.875,50.859993,e7FCb+MfnB,com.sec.android.app.shealth,bb0d720d-a11b-4632-aff9-30f62d1e8dd1,1643760000000,
,,73263e46-947e-46b4-8fb5-b9adb2e2d41e.extra_data.json,0.0,10312100,1496.0862,2022-07-18 21:00:04.446,2022-07-17 21:00:01.075,994.7882,e7FCb+MfnB,com.sec.android.app.shealth,73263e46-947e-46b4-8fb5-b9adb2e2d41e,1658102400000,
,,e4f0107b-4db0-4db0-a6f3-2173f86a33a1.extra_data.json,0.0,11919855,1464.4735,2022-07-01 21:00:01.672,2022-06-30 21:00:00.464,956.8509,e7FCb+MfnB,com.sec.android.app.shealth,e4f0107b-4db0-4db0-a6f3-2173f86a33a1,1656633600000,
,,8e296628-8f94-4673-89b7-eeff01ccd1d0.extra_data.json,0.0,10354613,1495.2501,2022-07-24 21:00:01.815,2022-07-23 21:00:00.607,754.98126,e7FCb+MfnB,com.sec.android.app.shealth,8e296628-8f94-4673-89b7-eeff01ccd1d0,1658620800000,
,,14353535-fc78-4370-95e7-6b3e75201678.extra_data.json,0.0,6740463,1566.3138,2022-02-08 21:00:00.657,2022-02-07 21:00:00.441,489.30753,e7FCb+MfnB,com.sec.android.app.shealth,14353535-fc78-4370-95e7-6b3e75201678,1644278400000,
,,f11103c6-d30f-4816-a0be-9a1c5d45d7ec.extra_data.json,0.0,14643333,1410.9227,2022-07-07 21:00:01.896,2022-07-06 21:00:00.581,1206.5424,e7FCb+MfnB,com.sec.android.app.shealth,f11103c6-d30f-4816-a0be-9a1c5d45d7ec,1657152000000,
,,4697fcf9-6e19-4f94-9635-461f526d51ff.extra_data.json,0.0,12439254,1454.2607,2022-02-14 21:00:00.710,2022-02-13 21:00:00.576,976.1604,e7FCb+MfnB,com.sec.android.app.shealth,4697fcf9-6e19-4f94-9635-461f526d51ff,1644796800000,
,,9d1ee9f2-20af-4ce1-a090-01d86086de1c.extra_data.json,0.0,8019361,1541.1674,2022-07-13 21:00:04.865,2022-07-12 21:00:02.106,746.71295,e7FCb+MfnB,com.sec.android.app.shealth,9d1ee9f2-20af-4ce1-a090-01d86086de1c,1657670400000,
,,885d74c7-a509-40f2-97f4-76bc46ca3312.extra_data.json,0.0,9038529,1521.1278,2022-07-30 21:00:07.935,2022-07-29 21:00:00.454,640.28516,e7FCb+MfnB,com.sec.android.app.shealth,885d74c7-a509-40f2-97f4-76bc46ca3312,1659139200000,
,,968c1c17-506e-46d7-b929-4cddc1e92a94.extra_data.json,0.0,7680684,1547.8265,2022-02-20 21:00:00.736,2022-02-19 21:00:02.130,823.1109,e7FCb+MfnB,com.sec.android.app.shealth,968c1c17-506e-46d7-b929-4cddc1e92a94,1645315200000,
,,463ba5f3-594f-4611-a4f0-c7af6200ae62.extra_data.json,0.0,9268159,1516.6127,2022-08-05 21:00:02.881,2022-08-04 21:00:00.717,832.27875,e7FCb+MfnB,com.sec.android.app.shealth,463ba5f3-594f-4611-a4f0-c7af6200ae62,1659657600000,
,,b1bf7a11-2238-4c91-9b0e-4ef0e09627ea.extra_data.json,0.0,8841896,1524.9941,2022-07-19 21:00:01.877,2022-07-18 21:00:00.523,659.95135,e7FCb+MfnB,com.sec.android.app.shealth,b1bf7a11-2238-4c91-9b0e-4ef0e09627ea,1658188800000,
,,f3ef36bc-6a67-4fa5-8449-e712dd6b0589.extra_data.json,0.0,7692891,1547.5867,2022-02-26 21:00:00.822,2022-02-25 21:00:01.119,511.6978,e7FCb+MfnB,com.sec.android.app.shealth,f3ef36bc-6a67-4fa5-8449-e712dd6b0589,1645833600000,
,,212a27dd-b7c0-4155-b808-04bf22ead6ca.extra_data.json,0.0,14222313,1419.2012,2022-08-11 21:00:03.765,2022-08-10 21:00:01.686,1238.0535,e7FCb+MfnB,com.sec.android.app.shealth,212a27dd-b7c0-4155-b808-04bf22ead6ca,1660176000000,
,,c22abf92-28ef-4b39-9b2f-38a1a9283b20.extra_data.json,0.0,8389726,1533.885,2022-03-04 21:00:00.789,2022-03-03 21:00:00.434,555.73,e7FCb+MfnB,com.sec.android.app.shealth,c22abf92-28ef-4b39-9b2f-38a1a9283b20,1646352000000,
,,0a5de23e-05c5-4103-b475-dfe0fae314e9.extra_data.json,0.0,10534892,1491.7053,2022-07-25 21:00:02.263,2022-07-24 21:00:00.756,800.23016,e7FCb+MfnB,com.sec.android.app.shealth,0a5de23e-05c5-4103-b475-dfe0fae314e9,1658707200000,
,,331f7148-d4e6-49d5-8eef-91dd2dd5fc8e.extra_data.json,0.0,10349575,1495.3492,2022-08-17 21:00:02.242,2022-08-16 21:00:00.490,814.9211,e7FCb+MfnB,com.sec.android.app.shealth,331f7148-d4e6-49d5-8eef-91dd2dd5fc8e,1660694400000,
,,f60b8306-7e3c-4027-a7df-e3dfe86eeb40.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.832,2022-01-15 10:11:21.832,0.0,e7FCb+MfnB,com.sec.android.app.shealth,f60b8306-7e3c-4027-a7df-e3dfe86eeb40,1640131200000,
,,e7793382-4a05-46d6-be2c-170de8bb6e9e.extra_data.json,0.0,4509683,1610.1768,2022-03-10 21:00:00.674,2022-03-09 21:00:01.192,288.9325,e7FCb+MfnB,com.sec.android.app.shealth,e7793382-4a05-46d6-be2c-170de8bb6e9e,1646870400000,
,,a2861bc4-6d17-46d8-b3a1-0c5250a05fab.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.845,2022-01-15 10:11:21.845,0.0,e7FCb+MfnB,com.sec.android.app.shealth,a2861bc4-6d17-46d8-b3a1-0c5250a05fab,1640217600000,
,,901bb09f-7b61-4d4e-a9f3-7a04fd883d43.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.913,2022-01-15 10:11:21.913,0.0,e7FCb+MfnB,com.sec.android.app.shealth,901bb09f-7b61-4d4e-a9f3-7a04fd883d43,1640649600000,
,,e2c29799-ef7d-41e4-bba6-23d585ae57b2.extra_data.json,0.0,7068121,1559.8712,2022-07-31 21:00:33.685,2022-07-30 21:00:06.540,634.3319,e7FCb+MfnB,com.sec.android.app.shealth,e2c29799-ef7d-41e4-bba6-23d585ae57b2,1659225600000,
,,30de6a6b-4816-4961-b938-e479ce757526.extra_data.json,0.0,9636753,1509.3652,2022-03-16 21:00:00.425,2022-03-15 21:00:02.717,659.09015,e7FCb+MfnB,com.sec.android.app.shealth,30de6a6b-4816-4961-b938-e479ce757526,1647388800000,
,,acf192ba-e7cb-4b7b-ac0a-3f2395ec9b3f.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.926,2022-01-15 10:11:21.926,0.0,e7FCb+MfnB,com.sec.android.app.shealth,acf192ba-e7cb-4b7b-ac0a-3f2395ec9b3f,1640736000000,
,,02ac7ea5-57ab-4b7d-9452-ce9eafe9fc14.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.988,2022-01-15 10:11:21.988,0.0,e7FCb+MfnB,com.sec.android.app.shealth,02ac7ea5-57ab-4b7d-9452-ce9eafe9fc14,1641168000000,
,,cf761723-5aa8-4084-91ee-327dff61823b.extra_data.json,0.0,12296999,1457.0579,2022-03-22 21:00:01.065,2022-03-21 21:00:00.550,827.6399,e7FCb+MfnB,com.sec.android.app.shealth,cf761723-5aa8-4084-91ee-327dff61823b,1647907200000,
,,d4b198b1-5cf4-41eb-866d-e4602afb6934.extra_data.json,0.0,5923153,1582.3843,2022-08-06 21:00:02.406,2022-08-05 21:00:01.124,416.732,e7FCb+MfnB,com.sec.android.app.shealth,d4b198b1-5cf4-41eb-866d-e4602afb6934,1659744000000,
,,b53a527c-b196-485a-b04d-6c67d5667ae3.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:21.998,2022-01-15 10:11:21.998,0.0,e7FCb+MfnB,com.sec.android.app.shealth,b53a527c-b196-485a-b04d-6c67d5667ae3,1641254400000,
,,f4c586e8-3566-4570-95cf-2f9c41d8227c.extra_data.json,0.0,15152639,1400.9086,2022-03-28 21:00:00.789,2022-03-27 21:00:00.685,1092.2513,e7FCb+MfnB,com.sec.android.app.shealth,f4c586e8-3566-4570-95cf-2f9c41d8227c,1648425600000,
,,e5f70852-3154-4dd9-ab6b-f99727afa6d4.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:22.049,2022-01-15 10:11:22.049,0.0,e7FCb+MfnB,com.sec.android.app.shealth,e5f70852-3154-4dd9-ab6b-f99727afa6d4,1641686400000,
,,8b593365-49f4-474b-849f-f81695c07445.extra_data.json,0.0,9962731,1502.9557,2022-04-03 21:00:00.814,2022-04-02 21:00:00.563,716.4684,e7FCb+MfnB,com.sec.android.app.shealth,8b593365-49f4-474b-849f-f81695c07445,1648944000000,
,,f04febfe-376d-49f6-b232-8348d9f270d8.extra_data.json,0.0,9017793,1521.5356,2022-08-12 21:00:02.840,2022-08-11 21:00:00.488,836.27563,e7FCb+MfnB,com.sec.android.app.shealth,f04febfe-376d-49f6-b232-8348d9f270d8,1660262400000,
,,b8c12a91-3829-4783-a3c4-a8cb8288dfc5.extra_data.json,0.0,0,1661.4569,2022-01-15 10:11:22.062,2022-01-15 10:11:22.062,0.0,e7FCb+MfnB,com.sec.android.app.shealth,b8c12a91-3829-4783-a3c4-a8cb8288dfc5,1641772800000,
,,17d69f82-e52c-4187-a531-9a5cedce8ef8.extra_data.json,0.0,7886667,1543.7765,2022-04-09 21:00:01.704,2022-04-08 21:00:01.278,581.95667,e7FCb+MfnB,com.sec.android.app.shealth,17d69f82-e52c-4187-a531-9a5cedce8ef8,1649462400000,
,,6fe83ce7-74f8-4792-a504-f1cfb9f94502.extra_data.json,0.0,7016766,1560.881,2022-08-18 21:00:01.836,2022-08-17 21:00:00.971,502.14175,e7FCb+MfnB,com.sec.android.app.shealth,6fe83ce7-74f8-4792-a504-f1cfb9f94502,1660780800000,
,,c8877511-f7c2-438e-84f9-8ba95723e9e5.extra_data.json,0.0,24227884,1222.4656,2022-01-16 21:00:01.056,2022-01-15 21:00:01.112,1448.476,e7FCb+MfnB,com.sec.android.app.shealth,c8877511-f7c2-438e-84f9-8ba95723e9e5,1642291200000,
,,1a379fae-a0fd-4650-9386-0907e54798cc.extra_data.json,0.0,12917326,1444.8606,2022-04-15 21:00:01.158,2022-04-14 21:00:02.536,907.6089,e7FCb+MfnB,com.sec.android.app.shealth,1a379fae-a0fd-4650-9386-0907e54798cc,1649980800000,
,,0d14d350-8862-4c91-b2e1-94cf7afc2e4a.extra_data.json,0.0,8174612,1538.1147,2022-01-17 21:15:05.368,2022-01-16 21:00:00.972,606.6306,e7FCb+MfnB,com.sec.android.app.shealth,0d14d350-8862-4c91-b2e1-94cf7afc2e4a,1642377600000,
,,28ed65ef-a939-4c2b-ba39-38c2c2ef3df5.extra_data.json,0.0,12408459,1454.8663,2022-01-22 21:02:38.072,2022-01-21 21:00:00.984,844.78296,e7FCb+MfnB,com.sec.android.app.shealth,28ed65ef-a939-4c2b-ba39-38c2c2ef3df5,1642809600000,
,,fedd3316-9f7b-4b2f-b23b-46802a0eb16e.extra_data.json,0.0,4046504,1619.284,2022-04-21 21:00:00.861,2022-04-20 21:00:01.750,289.98,e7FCb+MfnB,com.sec.android.app.shealth,fedd3316-9f7b-4b2f-b23b-46802a0eb16e,1650499200000,
,,777c243c-1ec4-4005-984b-68aca226d22d.extra_data.json,0.0,7619217,1549.0353,2022-01-23 21:00:01.142,2022-01-22 21:00:00.647,528.2006,e7FCb+MfnB,com.sec.android.app.shealth,777c243c-1ec4-4005-984b-68aca226d22d,1642896000000,
,,8eaa8395-9d84-47c0-b142-85170f2b2763.extra_data.json,0.0,8912355,1523.6088,2022-01-28 21:00:00.726,2022-01-27 21:00:00.441,904.97894,e7FCb+MfnB,com.sec.android.app.shealth,8eaa8395-9d84-47c0-b142-85170f2b2763,1643328000000,
,,cd85cc12-da12-4fd6-ab16-5a06f5c9cda4.extra_data.json,0.0,2810574,1643.5856,2022-02-03 21:00:00.405,2022-02-02 21:00:00.837,175.83,e7FCb+MfnB,com.sec.android.app.shealth,cd85cc12-da12-4fd6-ab16-5a06f5c9cda4,1643846400000,
,,292a1a9c-ec81-4dc0-bfa4-69b0e2737284.extra_data.json,0.0,8638529,1528.9929,2022-01-29 21:00:00.696,2022-01-28 21:00:00.500,763.921,e7FCb+MfnB,com.sec.android.app.shealth,292a1a9c-ec81-4dc0-bfa4-69b0e2737284,1643414400000,
,,818dae4f-06e7-443c-bc32-8fe4143197d2.extra_data.json,0.0,4508655,1610.1969,2022-04-27 21:00:00.661,2022-04-26 21:00:00.549,319.87256,e7FCb+MfnB,com.sec.android.app.shealth,818dae4f-06e7-443c-bc32-8fe4143197d2,1651017600000,
,,a8a05e0c-3901-494e-b2ba-a6a3a1e1e7eb.extra_data.json,0.0,10649169,1489.4585,2022-02-09 21:00:00.659,2022-02-08 21:00:00.465,945.9563,e7FCb+MfnB,com.sec.android.app.shealth,a8a05e0c-3901-494e-b2ba-a6a3a1e1e7eb,1644364800000,
,,82f43395-1a9a-4e59-b55a-c61013bae03a.extra_data.json,0.0,6148416,1577.955,2022-02-04 21:00:00.922,2022-02-03 21:00:00.324,617.88403,e7FCb+MfnB,com.sec.android.app.shealth,82f43395-1a9a-4e59-b55a-c61013bae03a,1643932800000,
,,39311317-7802-4289-8de4-159146b482ff.extra_data.json,0.0,7668150,1548.073,2022-05-03 21:00:00.829,2022-05-02 21:00:00.416,826.4756,e7FCb+MfnB,com.sec.android.app.shealth,39311317-7802-4289-8de4-159146b482ff,1651536000000,
,,48f5a461-6486-4e99-98da-09d24abce5b2.extra_data.json,0.0,10815895,1486.1802,2022-02-15 21:00:00.919,2022-02-14 21:00:00.412,850.9909,e7FCb+MfnB,com.sec.android.app.shealth,48f5a461-6486-4e99-98da-09d24abce5b2,1644883200000,
,,fbc19dab-a90c-4615-ae47-955659e4f070.extra_data.json,0.0,13521822,1432.9746,2022-02-10 21:00:00.669,2022-02-09 21:00:00.394,1137.2802,e7FCb+MfnB,com.sec.android.app.shealth,fbc19dab-a90c-4615-ae47-955659e4f070,1644451200000,
,,dc39b3b7-7e52-4099-a130-24881ebafdd4.extra_data.json,0.0,2602857,1647.6699,2022-02-21 21:00:00.616,2022-02-20 21:00:00.464,255.50008,e7FCb+MfnB,com.sec.android.app.shealth,dc39b3b7-7e52-4099-a130-24881ebafdd4,1645401600000,
,,35e0652b-6d87-4cf1-80f5-991b53dfc732.extra_data.json,0.0,9455339,1512.9324,2022-05-09 21:00:00.690,2022-05-08 21:00:00.742,924.0938,e7FCb+MfnB,com.sec.android.app.shealth,35e0652b-6d87-4cf1-80f5-991b53dfc732,1652054400000,
,,32e006a4-7cce-4956-8691-6f43197d4711.extra_data.json,0.0,9700143,1508.1188,2022-02-27 21:00:01.610,2022-02-26 21:00:00.628,650.84985,e7FCb+MfnB,com.sec.android.app.shealth,32e006a4-7cce-4956-8691-6f43197d4711,1645920000000,
,,d7cbc31b-4b9a-4668-8b20-ad35e4c2184d.extra_data.json,0.0,11049094,1481.5948,2022-05-15 21:41:02.070,2022-05-14 21:00:00.569,776.9547,e7FCb+MfnB,com.sec.android.app.shealth,d7cbc31b-4b9a-4668-8b20-ad35e4c2184d,1652572800000,
,,2b49c637-3f5e-4365-82fd-45a92fab5bba.extra_data.json,0.0,7912862,1543.2614,2022-03-05 21:00:00.623,2022-03-04 21:00:00.491,526.9541,e7FCb+MfnB,com.sec.android.app.shealth,2b49c637-3f5e-4365-82fd-45a92fab5bba,1646438400000,
,,3c5db416-0f2f-4bba-9a08-879b193c83c3.extra_data.json,0.0,4694204,1606.5485,2022-02-16 21:00:00.678,2022-02-15 21:00:00.723,501.52313,e7FCb+MfnB,com.sec.android.app.shealth,3c5db416-0f2f-4bba-9a08-879b193c83c3,1644969600000,
,,7635bd57-e26d-4f39-8f2f-238f20583f2b.extra_data.json,0.0,8145613,1538.6848,2022-03-11 21:00:00.488,2022-03-10 21:00:00.496,576.81696,e7FCb+MfnB,com.sec.android.app.shealth,7635bd57-e26d-4f39-8f2f-238f20583f2b,1646956800000,
,,0329e6d1-d18a-4977-a79d-37b92a107512.extra_data.json,0.0,8002244,1541.504,2022-05-21 21:28:10.639,2022-05-20 21:00:00.520,573.63245,e7FCb+MfnB,com.sec.android.app.shealth,0329e6d1-d18a-4977-a79d-37b92a107512,1653091200000,
,,fc2d929e-3019-41b5-af87-9897f54608cb.extra_data.json,0.0,9069848,1520.5121,2022-02-22 21:00:00.941,2022-02-21 21:00:00.400,810.7063,e7FCb+MfnB,com.sec.android.app.shealth,fc2d929e-3019-41b5-af87-9897f54608cb,1645488000000,
,,c957bdd8-af53-4c30-9a21-e759eff0b2f2.extra_data.json,0.0,8005082,1541.4481,2022-05-27 21:00:00.928,2022-05-26 21:00:00.759,587.8433,e7FCb+MfnB,com.sec.android.app.shealth,c957bdd8-af53-4c30-9a21-e759eff0b2f2,1653609600000,
,,ec226290-10e3-4c3c-b5ce-966793447290.extra_data.json,0.0,6744635,1566.2318,2022-03-17 21:00:00.797,2022-03-16 21:00:00.378,481.7647,e7FCb+MfnB,com.sec.android.app.shealth,ec226290-10e3-4c3c-b5ce-966793447290,1647475200000,
,,e729597b-9ad2-4fe9-89cc-452a7e4df542.extra_data.json,0.0,5948505,1581.8857,2022-02-28 21:00:03.666,2022-02-27 21:00:01.389,397.8199,e7FCb+MfnB,com.sec.android.app.shealth,e729597b-9ad2-4fe9-89cc-452a7e4df542,1646006400000,
,,3fd63ec1-d8b4-4f2a-8b12-4b51a00e2552.extra_data.json,0.0,9561013,1510.8544,2022-06-02 21:00:00.826,2022-06-01 21:00:00.615,694.381,e7FCb+MfnB,com.sec.android.app.shealth,3fd63ec1-d8b4-4f2a-8b12-4b51a00e2552,1654128000000,
,,0a955342-34b0-4566-9761-687071153013.extra_data.json,0.0,9399304,1514.034,2022-03-23 21:00:00.782,2022-03-22 21:00:00.921,664.9844,e7FCb+MfnB,com.sec.android.app.shealth,0a955342-34b0-4566-9761-687071153013,1647993600000,
