com.samsung.shealth.exercise.weather,6221053,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2022-05-04 09:10:56.819,36.92286,,SE. 140,Mostly Cloudy,0,1,TWC,2022-05-04 09:10:56.821,2022-05-04 09:10:56.821,1,30.683592,23.0,53,UTC+0300,e7FCb+MfnB,e291ff94-2144-4260-a83f-a01dd38ade29,com.sec.android.app.shealth,km/h,0,8.0,3,1ddfedfa-9d02-43bd-9c0c-44d413bb4964,
,0,2022-06-10 16:47:29.931,36.923016,,ESE. 110,Fair,0,1,TWC,2022-06-10 16:47:29.934,2022-06-10 16:47:29.934,1,30.683529,25.0,69,UTC+0300,e7FCb+MfnB,587fb1e5-7f66-4044-84bc-449525a5c022,com.sec.android.app.shealth,km/h,0,8.0,1,0ac5ab82-8f9a-4493-a875-9b26e5b38d20,
,0,2022-06-19 06:40:04.126,36.922882,,SE. 140,Fair,0,1,TWC,2022-06-19 06:40:04.127,2022-06-19 06:40:04.127,1,30.683613,29.0,55,UTC+0300,e7FCb+MfnB,97157c37-a80c-4136-9029-d9602eb92f3e,com.sec.android.app.shealth,km/h,0,3.0,1,3c6616aa-0e17-404b-ab2a-1f7912e4ebd8,
,0,2022-05-07 12:19:12.277,36.91932,,SSW. 210,Fair,0,1,TWC,2022-05-07 12:19:12.278,2022-05-07 12:19:12.278,1,30.74692,25.0,32,UTC+0300,e7FCb+MfnB,3bc563de-afc7-45f2-91ca-9ab802789b1b,com.sec.android.app.shealth,km/h,0,18.0,1,8fe16dfc-8723-4d2a-850c-d1338c5009ed,
,0,2022-05-09 08:45:39.503,36.922886,,SE. 140,Partly Cloudy,0,1,TWC,2022-05-09 08:45:39.506,2022-05-09 08:45:39.506,1,30.683487,23.0,34,UTC+0300,e7FCb+MfnB,ac9d895f-395c-45f7-8fbe-4c173e11bd34,com.sec.android.app.shealth,km/h,0,3.0,2,8d1a2ef6-8c08-429f-b835-50cee6dc66c3,
,0,2022-06-22 14:21:22.240,36.922966,,N. 0,Fair,0,1,TWC,2022-06-22 14:21:22.245,2022-06-22 14:21:22.245,1,30.683592,37.0,22,UTC+0300,e7FCb+MfnB,e1a371c7-b596-4163-a5f3-8c7c968f0470,com.sec.android.app.shealth,km/h,0,27.0,1,af7aaf6e-a7ed-4338-95d9-5dca23a229ae,
,0,2022-01-30 12:35:01.788,36.909966,,NNW. 340,Mostly Cloudy,0,1,TWC,2022-01-30 12:35:01.792,2022-01-30 12:35:01.792,1,30.679241,11.0,67,UTC+0300,e7FCb+MfnB,a441fc99-b7dc-43d1-a98e-fc8ecd8bf887,com.sec.android.app.shealth,km/h,0,2.0,3,33a3b242-62f5-45f1-b30d-9672b35e0965,
,0,2022-06-27 13:52:44.746,41.041695,,N. 10,Partly Cloudy,0,1,TWC,2022-06-27 13:52:44.751,2022-06-27 13:52:44.751,1,29.006227,27.0,52,UTC+0300,e7FCb+MfnB,a3ed7d41-0b16-4878-9e7b-f01cdf576bb5,com.sec.android.app.shealth,km/h,0,23.0,2,421eab6f-9a25-4cde-b106-9f0c40dd3cc5,
,0,2022-05-29 14:41:53.320,41.08595,,ENE. 70,Fair,0,1,TWC,2022-05-29 14:41:53.323,2022-05-29 14:41:53.323,1,29.044254,27.0,45,UTC+0300,e7FCb+MfnB,05e9be7e-b259-4d90-855b-c155824877b3,com.sec.android.app.shealth,km/h,0,3.0,1,79265f27-abca-46bb-8898-1a0c0e9a6695,
,0,2022-06-13 07:28:28.582,36.922874,,SE. 140,Fair,0,1,TWC,2022-06-13 07:28:28.584,2022-06-13 07:28:28.584,1,30.683546,26.0,57,UTC+0300,e7FCb+MfnB,beca1c97-2f92-45b0-86b5-f22984e00eca,com.sec.android.app.shealth,km/h,0,5.0,1,c9c0d3e1-427d-422e-81b2-8129ca2e3f0b,
,0,2022-06-09 15:21:16.452,36.87215,,SE. 140,Fair,0,1,TWC,2022-06-09 15:21:16.453,2022-06-09 15:21:16.453,1,30.65432,26.0,70,UTC+0300,e7FCb+MfnB,049faa69-30a3-4e97-84c6-2be50ac40249,com.sec.android.app.shealth,km/h,0,10.0,1,c9422d19-6217-4a87-ac1c-012804ad56e6,
,0,2022-06-29 17:42:20.953,41.088192,,NNE. 20,Fair,0,1,TWC,2022-06-29 17:42:20.954,2022-06-29 17:42:20.954,1,29.043716,22.0,78,UTC+0300,e7FCb+MfnB,3e7d280a-7d23-4003-a3ac-6300784095f8,com.sec.android.app.shealth,km/h,0,18.0,1,8ba413cd-1252-4b97-8f6c-a2f594f0174a,
,0,2022-02-04 11:03:18.585,36.9229,,NNW. 330,Fair,0,1,TWC,2022-02-04 11:03:18.586,2022-02-04 11:03:18.586,1,30.683558,14.0,32,UTC+0300,e7FCb+MfnB,97e1a62f-2ba9-40ef-a895-76a0f783e8c2,com.sec.android.app.shealth,km/h,0,11.0,1,835ced0d-e317-45ea-8b82-51303be9da87,
,0,2022-06-12 14:21:15.481,36.922935,,SE. 140,Mostly Cloudy,0,1,TWC,2022-06-12 14:21:15.482,2022-06-12 14:21:15.482,1,30.683535,25.0,59,UTC+0300,e7FCb+MfnB,9b918444-006d-4d4a-ae88-7b8e5acc3fc7,com.sec.android.app.shealth,km/h,0,3.0,3,cd2dc036-4140-4e98-9fb2-a237e44e9d67,
,0,2022-07-04 19:08:00.443,41.087955,,NE. 50,Fair,0,1,TWC,2022-07-04 19:08:00.446,2022-07-04 19:08:00.446,1,29.043247,21.0,77,UTC+0300,e7FCb+MfnB,5ba45a62-81bd-45a3-b9c8-a8c64ec5f4a2,com.sec.android.app.shealth,km/h,0,3.0,18,a70adce4-c662-4586-b90f-c2f14d8160fb,
,0,2022-07-09 16:51:03.207,41.088104,,N. 350,Mostly Cloudy,0,1,TWC,2022-07-09 16:51:03.209,2022-07-09 16:51:03.209,1,29.043839,24.0,81,UTC+0300,e7FCb+MfnB,5cf6a8ee-d831-40c3-9d70-6f73445895ad,com.sec.android.app.shealth,km/h,0,5.0,3,fb9d2ac2-52ac-41c3-976a-ee29d4273d4a,
,0,2022-06-17 12:45:41.208,36.922928,,SE. 130,Fair,0,1,TWC,2022-06-17 12:45:41.210,2022-06-17 12:45:41.210,1,30.683582,32.0,40,UTC+0300,e7FCb+MfnB,ee2c907a-93c9-415e-aa67-16b168e9b045,com.sec.android.app.shealth,km/h,0,10.0,1,dd6e15ee-e8fe-480b-835b-db2a9d0db4dc,
,0,2022-06-18 05:46:05.718,36.92297,,NNW. 330,Fair,0,1,TWC,2022-06-18 05:46:05.720,2022-06-18 05:46:05.720,1,30.68359,28.0,38,UTC+0300,e7FCb+MfnB,74ec35ab-b898-47d7-81b8-81046034e4ba,com.sec.android.app.shealth,km/h,0,0.0,1,058d2631-28d4-4bd4-94d6-3c86e4f935d9,
,0,2022-07-14 09:22:21.120,41.088226,,NE. 50,Fair,0,1,TWC,2022-07-14 09:22:21.122,2022-07-14 09:22:21.122,1,29.043783,25.0,52,UTC+0300,e7FCb+MfnB,fd8c8b19-622b-4e9e-a863-deb8ded7a410,com.sec.android.app.shealth,km/h,0,26.0,1,e1267a67-fa02-4fcc-810e-0ba5149df5e9,
,0,2022-07-14 16:35:04.564,41.085236,,NE. 50,Fair/Wind,0,1,TWC,2022-07-14 16:35:04.570,2022-07-14 16:35:04.570,1,29.045265,24.0,54,UTC+0300,e7FCb+MfnB,db42ade4-4d4b-4058-b51a-d4679c4f5238,com.sec.android.app.shealth,km/h,0,34.0,1,d781926a-8c29-42d5-aa92-6be15ba7dce3,
,0,2022-06-19 15:51:51.357,36.8883,,SE. 130,Fair,0,1,TWC,2022-06-19 15:51:51.359,2022-06-19 15:51:51.359,1,30.674557,27.0,74,UTC+0300,e7FCb+MfnB,8e572711-c248-4a44-906f-01ca77049d7d,com.sec.android.app.shealth,km/h,0,10.0,1,d090a36a-3022-4513-bd0f-d8435c968a90,
,0,2022-07-17 16:04:10.893,41.042362,,NE. 40,Fair,0,1,TWC,2022-07-17 16:04:10.897,2022-07-17 16:04:10.897,1,29.008133,27.0,58,UTC+0300,e7FCb+MfnB,cb375954-2545-47b9-85ed-479dae93767f,com.sec.android.app.shealth,km/h,0,29.0,1,7797e9b1-8f40-45a3-bc0f-e93ef57266b9,
,0,2022-07-24 13:26:20.351,41.086132,,ENE. 70,Fair,0,1,TWC,2022-07-24 13:26:20.354,2022-07-24 13:26:20.354,1,29.008713,27.0,49,UTC+0300,e7FCb+MfnB,fb50f79f-69b9-4af5-972a-1ba47f357ebd,com.sec.android.app.shealth,km/h,0,5.0,1,ca9f70c3-1831-440e-8e2d-8a48fe7915bd,
,0,2022-08-04 15:52:43.755,41.08821,,NNE. 20,Fair,0,1,TWC,2022-08-04 15:52:43.759,2022-08-04 15:52:43.759,1,29.043816,26.0,69,UTC+0300,e7FCb+MfnB,6c77be45-b491-417a-ad78-e66cb1ed8888,com.sec.android.app.shealth,km/h,0,3.0,1,fa1b34b5-a1d0-4408-b84c-5b26e0d83413,
,0,2022-06-25 15:21:46.232,41.085735,,ENE. 70,Fair,0,1,TWC,2022-06-25 15:21:46.235,2022-06-25 15:21:46.235,1,29.04342,24.0,57,UTC+0300,e7FCb+MfnB,66d9f60f-807a-40ed-82cc-75192778ac09,com.sec.android.app.shealth,km/h,0,3.0,1,b1c75724-e703-4549-9245-cd76d1965215,
,0,2022-08-09 15:58:32.985,41.088207,,NNE. 20,Fair,0,1,TWC,2022-08-09 15:58:32.989,2022-08-09 15:58:32.989,1,29.043856,27.0,63,UTC+0300,e7FCb+MfnB,247f7a2a-1cfa-432e-8aec-2e8796d1c800,com.sec.android.app.shealth,km/h,0,23.0,1,2a7860ac-1dba-44ec-8f5e-cf4ab194ac0e,
,0,2022-08-16 15:54:20.278,41.087807,,SSE. 150,Fair,0,1,TWC,2022-08-16 15:54:20.281,2022-08-16 15:54:20.281,1,29.043951,29.0,46,UTC+0300,e7FCb+MfnB,e63a54fa-7e0e-4cc5-90b2-c8ab04dfac37,com.sec.android.app.shealth,km/h,0,10.0,1,6b06dbc8-e5de-469f-bd37-22408e8e5e1b,
,0,2022-02-10 12:36:03.660,36.922947,,N. 350,Fair,0,1,TWC,2022-02-10 12:36:03.662,2022-02-10 12:36:03.662,1,30.683603,14.0,20,UTC+0300,e7FCb+MfnB,64a5ce6b-7fd3-4ce2-821f-12f7e058662f,com.sec.android.app.shealth,km/h,0,16.0,1,f933f3d9-fcd8-44ba-a339-0aa8e5f57ee0,
,0,2022-06-28 15:37:16.675,41.088375,,NW. 310,Mostly Cloudy,0,1,TWC,2022-06-28 15:37:16.679,2022-06-28 15:37:16.679,1,29.043642,24.0,67,UTC+0300,e7FCb+MfnB,a5b0a1bb-aa33-482e-b158-f52a737d30bb,com.sec.android.app.shealth,km/h,0,3.0,3,6f1f1438-3003-4fc8-bba7-e40d5cf396a5,
,0,2022-01-27 11:47:42.646,36.92286,,NNW. 340,Fair,0,1,TWC,2022-01-27 11:47:42.649,2022-01-27 11:47:42.649,1,30.683577,11.0,17,UTC+0300,e7FCb+MfnB,c1b71aa1-ffb5-4073-8e51-e1479a29f26c,com.sec.android.app.shealth,km/h,0,5.0,1,9e0f1978-5621-49bb-83a6-1e6005db17a7,
,0,2022-01-30 12:55:42.465,36.915085,,NNW. 340,Mostly Cloudy,0,1,TWC,2022-01-30 12:55:42.466,2022-01-30 12:55:42.466,1,30.68109,11.0,67,UTC+0300,e7FCb+MfnB,4fdf63e6-7af8-4ea1-bbf3-4402d903e0ac,com.sec.android.app.shealth,km/h,0,2.0,3,9fde4daf-a2fc-4e0b-9b8f-bcdf5cf5c334,
,0,2022-06-19 13:03:39.909,36.887894,,SE. 130,Fair,0,1,TWC,2022-06-19 13:03:39.911,2022-06-19 13:03:39.911,1,30.674978,28.0,66,UTC+0300,e7FCb+MfnB,329c35ed-ece1-41c1-a28f-551deed40868,com.sec.android.app.shealth,km/h,0,10.0,1,3b125923-f1e0-4fb8-ac1d-9e9637a57393,
,0,2022-02-12 12:34:56.370,36.89295,,SSE. 160,Fair,0,1,TWC,2022-02-12 12:34:56.373,2022-02-12 12:34:56.373,1,30.704006,16.0,51,UTC+0300,e7FCb+MfnB,03d3172c-5f98-4edb-ba8f-def7c82eae1b,com.sec.android.app.shealth,km/h,0,5.0,1,c0ae7b3c-c7ea-4acc-9c35-616066f4139a,
,0,2022-06-24 14:09:28.107,36.922905,,NNW. 340,Mostly Cloudy,0,1,TWC,2022-06-24 14:09:28.111,2022-06-24 14:09:28.111,1,30.683573,26.0,65,UTC+0300,e7FCb+MfnB,c4e0b3c7-6833-4c15-8aea-d089b1b921c1,com.sec.android.app.shealth,km/h,0,26.0,3,766ba051-3b9c-4c4b-b414-9a2560ffab25,
,0,2022-06-30 18:59:31.180,41.070747,,NE. 50,Fair,0,1,TWC,2022-06-30 18:59:31.183,2022-06-30 18:59:31.183,1,29.009254,21.0,81,UTC+0300,e7FCb+MfnB,dd7041eb-d10d-4ef8-bbeb-61eb988bfd57,com.sec.android.app.shealth,km/h,0,23.0,18,b1e42ca8-640a-47b0-aaa6-1a4a380dd102,
,0,2022-02-05 12:39:05.018,36.92289,,SSE. 150,Fair,0,1,TWC,2022-02-05 12:39:05.020,2022-02-05 12:39:05.020,1,30.683556,14.0,40,UTC+0300,e7FCb+MfnB,9e4d6d7f-3a8e-4a6c-b2dd-423d0b53ba4a,com.sec.android.app.shealth,km/h,0,5.0,1,56ef4d0b-02a6-4e87-a41c-aba2be89642d,
,0,2022-02-10 14:55:29.005,36.87614,,NNW. 340,Fair,0,1,TWC,2022-02-10 14:55:29.008,2022-02-10 14:55:29.008,1,30.661245,14.0,19,UTC+0300,e7FCb+MfnB,81bf9012-02e3-40cb-acaf-9817c442729f,com.sec.android.app.shealth,km/h,0,10.0,1,6cd623d9-ad11-4991-837a-b9201527c552,
,0,2022-06-27 18:31:17.956,41.08274,,NNW. 330,Mostly Cloudy,0,1,TWC,2022-06-27 18:31:17.959,2022-06-27 18:31:17.959,1,29.038448,21.0,87,UTC+0300,e7FCb+MfnB,96028bb7-f90d-4564-87ed-ce02e3e1ea58,com.sec.android.app.shealth,km/h,0,3.0,3,c3138fb8-6c47-491d-99ad-5e4833c47ec2,
,0,2022-02-14 09:18:35.998,36.91368,,NNW. 330,Fair,0,1,TWC,2022-02-14 09:18:36.000,2022-02-14 09:18:36.000,1,30.719593,17.0,28,UTC+0300,e7FCb+MfnB,74b7f21a-a08b-4d41-8fe3-5c31781e51cc,com.sec.android.app.shealth,km/h,0,3.0,1,5a209281-5dce-4d05-88ab-ce71c49d1e3f,
,0,2022-06-30 16:45:03.843,41.088154,,ENE. 60,Fair,0,1,TWC,2022-06-30 16:45:03.846,2022-06-30 16:45:03.846,1,29.043709,23.0,75,UTC+0300,e7FCb+MfnB,4d506108-58cb-4b25-b754-cbfe98bbf9f1,com.sec.android.app.shealth,km/h,0,3.0,1,2b368e70-186c-4e1b-975f-f46ca44375ac,
,0,2022-02-12 13:28:46.207,36.88347,,SSE. 150,Fair,0,1,TWC,2022-02-12 13:28:46.212,2022-02-12 13:28:46.212,1,30.702166,16.0,54,UTC+0300,e7FCb+MfnB,ef8b9e14-be66-478d-9d73-affdd8527001,com.sec.android.app.shealth,km/h,0,8.0,1,32f50c3e-0b84-4f5c-8331-791487798486,
,0,2022-07-05 16:00:56.927,41.088223,,NE. 50,Fair,0,1,TWC,2022-07-05 16:00:56.928,2022-07-05 16:00:56.928,1,29.043762,24.0,58,UTC+0300,e7FCb+MfnB,d6264ded-6a39-4ea3-8d34-a3f2724da7e0,com.sec.android.app.shealth,km/h,0,3.0,1,174de2b0-7f2b-49d0-bd24-18b5e098bc04,
,0,2022-07-05 12:30:47.215,41.088192,,N. 0,Fair,0,1,TWC,2022-07-05 12:30:47.217,2022-07-05 12:30:47.217,1,29.043718,26.0,52,UTC+0300,e7FCb+MfnB,6ee54720-f3e9-4455-b2cc-aad6db06e257,com.sec.android.app.shealth,km/h,0,3.0,1,4e08ff95-aff2-48d7-9f5d-c7b30c1da600,
,0,2022-02-14 16:58:40.308,36.91746,,S. 170,Fair,0,1,TWC,2022-02-14 16:58:40.310,2022-02-14 16:58:40.310,1,30.68043,13.0,53,UTC+0300,e7FCb+MfnB,d9451e75-8cf1-4a7b-bcdf-6318861a1f0d,com.sec.android.app.shealth,km/h,0,2.0,18,4e178b90-2ba8-4db9-b292-17af3f9f7ce7,
,0,2022-02-15 14:22:37.853,36.872498,,SSE. 150,Fair,0,1,TWC,2022-02-15 14:22:37.855,2022-02-15 14:22:37.855,1,30.641676,17.0,35,UTC+0300,e7FCb+MfnB,a7b87c1d-4d08-4eb2-948d-ad1f31ce7f19,com.sec.android.app.shealth,km/h,0,3.0,1,b49ff99e-ede0-4910-8725-d17623a83a3a,
,0,2022-07-10 15:57:30.620,41.088264,,NNW. 340,Partly Cloudy,0,1,TWC,2022-07-10 15:57:30.623,2022-07-10 15:57:30.623,1,29.04371,23.0,73,UTC+0300,e7FCb+MfnB,f2442f61-f17c-4949-bdbe-694caa627619,com.sec.android.app.shealth,km/h,0,3.0,2,f3968ccb-2b04-49d1-a6f5-c89ccd51f177,
,0,2022-02-16 11:10:12.142,36.92295,,SSE. 150,Fair,0,1,TWC,2022-02-16 11:10:12.147,2022-02-16 11:10:12.147,1,30.683655,17.0,32,UTC+0300,e7FCb+MfnB,5775ff90-9a5f-4c90-803d-468a1817101e,com.sec.android.app.shealth,km/h,0,8.0,1,4d34faae-7bec-49cd-873d-f196797fa5b3,
,0,2022-07-10 17:02:59.795,41.088367,,NW. 320,Fair,0,1,TWC,2022-07-10 17:02:59.797,2022-07-10 17:02:59.797,1,29.04361,22.0,74,UTC+0300,e7FCb+MfnB,40187f3a-be10-4fe3-9aa7-179a564d7487,com.sec.android.app.shealth,km/h,0,3.0,1,46bf3043-47e0-45df-b2ca-974e6a9b60eb,
,0,2022-07-14 10:55:13.762,40.98643,,ENE. 60,Partly Cloudy,0,1,TWC,2022-07-14 10:55:13.767,2022-07-14 10:55:13.767,1,29.025787,28.0,38,UTC+0300,e7FCb+MfnB,71cc4ddd-f45a-4943-8e1a-813d607cead3,com.sec.android.app.shealth,km/h,0,29.0,2,9431739f-8298-4f38-83bb-67e411f78092,
,0,2022-02-24 13:47:57.644,36.922966,,ESE. 110,Mostly Cloudy,0,1,TWC,2022-02-24 13:47:57.646,2022-02-24 13:47:57.646,1,30.683437,13.0,68,UTC+0300,e7FCb+MfnB,7739f16a-d529-4fd5-891d-eb58d2b26c59,com.sec.android.app.shealth,km/h,0,3.0,3,757f255e-dd80-46e4-acc4-1bb03126f728,
,0,2022-04-02 22:22:46.050,41.08459,,SW. 230,Fair,0,1,TWC,2022-04-02 22:22:46.057,2022-04-02 22:22:46.057,1,29.040598,16.0,53,UTC+0300,e7FCb+MfnB,84346d5e-8eb6-43c0-880c-2e51c5001145,com.sec.android.app.shealth,km/h,0,26.0,18,af78c9bd-e222-4448-a665-0cce9267d859,
,0,2022-07-14 16:48:12.942,41.083443,,ENE. 70,Fair,0,1,TWC,2022-07-14 16:48:12.944,2022-07-14 16:48:12.944,1,29.053179,24.0,57,UTC+0300,e7FCb+MfnB,945afc07-10d0-4f0f-95e7-4ee936be1636,com.sec.android.app.shealth,km/h,0,3.0,1,edd8b21b-c124-43a9-830c-2881bea607b8,
,0,2022-02-22 09:40:03.992,36.92308,,SSE. 150,Partly Cloudy,0,1,TWC,2022-02-22 09:40:03.996,2022-02-22 09:40:03.996,1,30.683525,17.0,69,UTC+0300,e7FCb+MfnB,3784ec24-a948-479a-832e-b91c9d01fe2e,com.sec.android.app.shealth,km/h,0,13.0,2,13696db5-e7e8-45d0-b15a-cb6d1b2362e1,
,0,2022-07-14 11:17:31.806,40.989563,,NE. 50,Partly Cloudy,0,1,TWC,2022-07-14 11:17:31.808,2022-07-14 11:17:31.808,1,29.02284,28.0,39,UTC+0300,e7FCb+MfnB,0da2c259-6561-47a5-9935-dc78b88bcc12,com.sec.android.app.shealth,km/h,0,29.0,2,75d85813-abf9-426a-a4d5-486e7c44d034,
,0,2022-05-02 15:58:21.239,36.92299,,ESE. 110,Mostly Cloudy,0,1,TWC,2022-05-02 15:58:21.241,2022-05-02 15:58:21.241,1,30.683556,19.0,88,UTC+0300,e7FCb+MfnB,6b75e57e-727a-478e-a920-0e1c0fb85c7b,com.sec.android.app.shealth,km/h,0,3.0,3,ec5019ac-83af-4d44-972f-f2b8c18fccf1,
,0,2022-05-05 16:26:58.434,36.922863,,NW. 320,Fair,0,1,TWC,2022-05-05 16:26:58.439,2022-05-05 16:26:58.439,1,30.683548,22.0,17,UTC+0300,e7FCb+MfnB,adc8a6d9-2b85-4f21-a049-2abf6666b5d9,com.sec.android.app.shealth,km/h,0,10.0,1,f47a2970-55c7-420f-be81-4899dbf3304f,
,0,2022-03-28 10:08:24.252,41.086674,,WNW. 300,Fog,0,1,TWC,2022-03-28 10:08:24.254,2022-03-28 10:08:24.254,1,29.043865,15.0,49,UTC+0300,e7FCb+MfnB,90c7ad9c-39a7-4df4-b0d5-23361bcc55e5,com.sec.android.app.shealth,km/h,0,2.0,4,a5be11b1-3830-4e16-8480-bdb444a9c453,
,0,2022-05-08 12:46:23.169,36.922935,,ESE. 120,Partly Cloudy,0,1,TWC,2022-05-08 12:46:23.172,2022-05-08 12:46:23.172,1,30.683674,23.0,38,UTC+0300,e7FCb+MfnB,5925d2e1-683b-4fd2-9edf-1fe7b868e6e4,com.sec.android.app.shealth,km/h,0,10.0,2,0935fed8-6f45-4108-90d9-5303f71ee0f8,
,0,2022-07-14 17:47:39.649,41.04262,,NE. 50,Fair,0,1,TWC,2022-07-14 17:47:39.651,2022-07-14 17:47:39.651,1,29.009573,24.0,59,UTC+0300,e7FCb+MfnB,56b78b26-be6f-453d-8915-7b799137dfef,com.sec.android.app.shealth,km/h,0,29.0,18,b463c258-b304-4444-81e3-2ba201018026,
,0,2022-05-16 12:23:08.867,41.074333,,W. 260,Fair,0,1,TWC,2022-05-16 12:23:08.880,2022-05-16 12:23:08.880,1,29.016434,23.0,45,UTC+0300,e7FCb+MfnB,3dd6b44e-a0b4-4941-aa68-1fe1dbf94a78,com.sec.android.app.shealth,km/h,0,11.0,1,582371dc-69a8-47d5-8e67-eecda35f8440,
,0,2022-07-18 15:44:35.728,41.088234,,NE. 40,Fair,0,1,TWC,2022-07-18 15:44:35.733,2022-07-18 15:44:35.733,1,29.043783,23.0,65,UTC+0300,e7FCb+MfnB,a444b333-ac4a-429d-a953-9b30fc08203e,com.sec.android.app.shealth,km/h,0,5.0,1,747c9498-22a2-4c5b-83d8-eee6522b4c64,
,0,2022-05-01 09:02:26.760,36.922913,,NNW. 340,Fair,0,1,TWC,2022-05-01 09:02:26.762,2022-05-01 09:02:26.762,1,30.68355,27.0,25,UTC+0300,e7FCb+MfnB,ed669698-15e8-4584-9cdd-70f87d450e50,com.sec.android.app.shealth,km/h,0,8.0,1,d4fa8132-4dcc-49d2-94a5-3a41b8af50cb,
,0,2022-07-31 16:21:23.233,41.08821,,N. 0,Fair,0,1,TWC,2022-07-31 16:21:23.238,2022-07-31 16:21:23.238,1,29.0438,26.0,71,UTC+0300,e7FCb+MfnB,76cbb5fd-d214-473e-8c02-80a6ccf18d91,com.sec.android.app.shealth,km/h,0,2.0,1,15fb5fff-d0d0-4873-b20f-3482bd78e11c,
,0,2022-06-06 19:54:43.459,41.086864,,NNE. 30,Fair,0,1,TWC,2022-06-06 19:54:43.461,2022-06-06 19:54:43.461,1,29.043589,19.0,82,UTC+0300,e7FCb+MfnB,b4e5244c-506a-4a92-9b44-e94b1f708304,com.sec.android.app.shealth,km/h,0,21.0,18,a7566cf2-4087-45f7-893b-3296aba9c282,
,0,2022-05-05 12:22:32.837,36.90737,,NNW. 330,Partly Cloudy,0,1,TWC,2022-05-05 12:22:32.840,2022-05-05 12:22:32.840,1,30.656343,24.0,18,UTC+0300,e7FCb+MfnB,7d9be18e-9d5f-455b-8c57-004c4b33e041,com.sec.android.app.shealth,km/h,0,8.0,2,a212d610-8aee-4b05-b962-712d1362eec6,
,0,2022-07-17 16:15:28.777,41.041866,,NE. 40,Fair,0,1,TWC,2022-07-17 16:15:28.780,2022-07-17 16:15:28.780,1,29.008179,27.0,60,UTC+0300,e7FCb+MfnB,5d3f4503-f2a0-4020-b8d5-3e198a624da8,com.sec.android.app.shealth,km/h,0,27.0,1,72c121fa-9e71-4744-b81e-149d5624afed,
,0,2022-08-05 15:26:12.751,41.087177,,N. 350,Fair,0,1,TWC,2022-08-05 15:26:12.753,2022-08-05 15:26:12.753,1,29.042929,26.0,70,UTC+0300,e7FCb+MfnB,32f678ec-0930-4dcc-924d-f1988dda135a,com.sec.android.app.shealth,km/h,0,5.0,1,74882019-2b08-4545-9481-11bc2b38a36c,
,0,2022-07-30 07:00:29.294,41.04402,,NE. 50,Fair,0,1,TWC,2022-07-30 07:00:29.297,2022-07-30 07:00:29.297,1,28.951885,27.0,63,UTC+0300,e7FCb+MfnB,ec8ed613-cc6d-48e2-8b1d-56ad58c98005,com.sec.android.app.shealth,km/h,0,26.0,1,ffc8b8ee-613d-4ff1-8c02-75f99f84dcc9,
,0,2022-06-11 14:55:46.298,36.87708,,ESE. 120,Fair,0,1,TWC,2022-06-11 14:55:46.299,2022-06-11 14:55:46.299,1,30.660746,26.0,66,UTC+0300,e7FCb+MfnB,d92711b4-a239-4b87-964b-b014391cdbd7,com.sec.android.app.shealth,km/h,0,18.0,1,f1fe1cf7-dd67-4a9a-887e-08cd614b828f,
,0,2022-08-04 17:52:55.618,41.04185,,NE. 50,Fair,0,1,TWC,2022-08-04 17:52:55.621,2022-08-04 17:52:55.621,1,29.007645,25.0,70,UTC+0300,e7FCb+MfnB,7a247d49-90c1-4d91-98fb-b0967f586e74,com.sec.android.app.shealth,km/h,0,24.0,18,c2065d3e-f150-4589-8849-54bdd4ab5dfb,
,0,2022-05-07 15:45:40.838,36.920406,,SSW. 200,Fair,0,1,TWC,2022-05-07 15:45:40.839,2022-05-07 15:45:40.839,1,30.747225,22.0,40,UTC+0300,e7FCb+MfnB,2fe5a63f-8733-4f66-af5c-755eec19c72b,com.sec.android.app.shealth,km/h,0,16.0,1,be518c68-8970-4218-908a-f1ff88945d15,
,0,2022-08-10 18:31:48.725,41.088364,,N. 0,Partly Cloudy,0,1,TWC,2022-08-10 18:31:48.728,2022-08-10 18:31:48.728,1,29.04361,24.0,82,UTC+0300,e7FCb+MfnB,2ec4b024-a3cb-4d71-87de-0f8fecb546ce,com.sec.android.app.shealth,km/h,0,13.0,19,362c7f15-4005-4a1f-9311-400be4bb5af7,
,0,2022-08-10 16:54:01.190,41.08821,,N. 350,Mostly Cloudy,0,1,TWC,2022-08-10 16:54:01.193,2022-08-10 16:54:01.193,1,29.043844,24.0,82,UTC+0300,e7FCb+MfnB,005a3ae1-1dc9-4aa3-9a26-8f033790c591,com.sec.android.app.shealth,km/h,0,10.0,3,bbc5a297-7582-4007-9f98-ad4f6207ffce,
,0,2022-06-15 13:34:06.294,36.922924,,SE. 130,Fair,0,1,TWC,2022-06-15 13:34:06.296,2022-06-15 13:34:06.296,1,30.683607,28.0,55,UTC+0300,e7FCb+MfnB,a303bec7-b387-4a2b-93bb-a5f3129ddbd4,com.sec.android.app.shealth,km/h,0,13.0,1,eec436d2-3f01-40d4-8e64-02eeaf0d2e8b,
